Other,0.5799566576610335
Food,0.21864821166993786
Transportation,0.0846302405840472
Drinks,0.04303050472599204
Sex,0.03157649241509068
Events,0.013715465668098309
Drugs,0.01236855138582805
Home,0.011532625984963825
Dues,0.004541249905008477
